pipeline_weight,query_id,retrieved_document_ids,binary_at_k,rank_score
0.9,35505893_1,"['35505893_1', '35128540_1', '31373357_0', '32875928_1', '37423238_0', '35850928_1', '31665002_1', '36975853_1', '34195998_0', '37396052_0']",1,1.0
0.9,28844563_0,"['27536018_0', '30009754_0', '27303277_0', '33419289_0', '25357255_0', '28844563_0', '34968140_0', '33381856_0', '29900235_0', '37396403_0']",0,0.16666666666666666
0.9,26244401_1,"['26244401_1', '26244401_0', '36979280_1', '25709417_1', '36733817_1', '35124332_1', '25709417_0', '34290598_1', '35593196_1', '37397318_1']",1,1.0
0.9,32592885_0,"['32592885_1', '35512997_2', '32592885_0', '37582347_1', '37597705_1', '36759367_1', '37568946_2', '33732553_1', '32047333_0', '37404849_0']",1,0.3333333333333333
0.9,32750960_1,"['31284687_1', '32750960_1', '35688834_1', '32436845_1', '37608214_1', '29721515_1', '33433784_2', '33244054_1', '33404894_1', '37422342_1']",1,0.5
0.9,30235022_0,"['30235022_0', '31612785_1', '37790975_1', '37531386_1', '28744251_0', '25047400_0', '32017067_1', '36203507_0', '32624715_0', '37391307_0']",1,1.0
0.95,28378499_1,"['28378499_1', '28378499_0', '32851338_2', '31464529_0', '35042158_1', '36634293_1', '31004139_1', '36422208_0', '26016299_0', '37434174_1']",1,1.0
0.95,37097338_0,"['37704183_1', '35185012_0', '36033816_1', '37878365_0', '37097338_0', '37030761_1', '35849321_1', '37558245_0', '31419814_1', '37398329_1']",0,0.2
0.95,33499254_0,"['33499254_0', '32098566_0', '23302603_1', '30099480_1', '30291972_0', '33499254_1', '34794526_1', '32437183_1', '30676035_1', '37396403_0']",1,1.0
0.95,36248936_0,"['36248936_0', '35321451_0', '35711280_0', '36131903_1', '35222620_0', '35720034_1', '35712173_1', '30599370_0', '34931121_0', '37395839_1']",1,1.0
0.95,35505893_1,"['35505893_1', '35128540_1', '31373357_0', '32875928_1', '37423238_0', '35850928_1', '31665002_1', '36975853_1', '34195998_0', '37396052_0']",1,1.0
0.95,28844563_0,"['27536018_0', '30009754_0', '27303277_0', '33419289_0', '25357255_0', '28844563_0', '34968140_0', '33381856_0', '29900235_0', '37396403_0']",0,0.16666666666666666
0.95,26244401_1,"['26244401_1', '26244401_0', '36979280_1', '25709417_1', '36733817_1', '35124332_1', '25709417_0', '34290598_1', '35593196_1', '37397318_1']",1,1.0
0.95,32592885_0,"['32592885_1', '35512997_2', '32592885_0', '37582347_1', '37597705_1', '36759367_1', '37568946_2', '33732553_1', '32047333_0', '37404849_0']",1,0.3333333333333333
0.95,32750960_1,"['31284687_1', '32750960_1', '35688834_1', '32436845_1', '37608214_1', '29721515_1', '33433784_2', '33244054_1', '33404894_1', '37422342_1']",1,0.5
0.95,30235022_0,"['30235022_0', '31612785_1', '37790975_1', '37531386_1', '28744251_0', '25047400_0', '32017067_1', '36203507_0', '32624715_0', '37391307_0']",1,1.0
1.0,28378499_1,"['28378499_1', '28378499_0', '32851338_2', '31464529_0', '35042158_1', '36634293_1', '31004139_1', '36422208_0', '26016299_0', '37434174_1']",1,1.0
1.0,37097338_0,"['37704183_1', '35185012_0', '36033816_1', '37878365_0', '37097338_0', '37030761_1', '35849321_1', '37558245_0', '31419814_1', '37398329_1']",0,0.2
1.0,33499254_0,"['33499254_0', '32098566_0', '23302603_1', '30099480_1', '30291972_0', '33499254_1', '34794526_1', '32437183_1', '30676035_1', '37396403_0']",1,1.0
1.0,36248936_0,"['36248936_0', '35321451_0', '35711280_0', '36131903_1', '35222620_0', '35720034_1', '35712173_1', '30599370_0', '34931121_0', '37395839_1']",1,1.0
1.0,35505893_1,"['35505893_1', '35128540_1', '31373357_0', '32875928_1', '37423238_0', '35850928_1', '31665002_1', '36975853_1', '34195998_0', '37396052_0']",1,1.0
1.0,28844563_0,"['27536018_0', '30009754_0', '27303277_0', '33419289_0', '25357255_0', '28844563_0', '34968140_0', '33381856_0', '29900235_0', '37396403_0']",0,0.16666666666666666
1.0,26244401_1,"['26244401_1', '26244401_0', '36979280_1', '25709417_1', '36733817_1', '35124332_1', '25709417_0', '34290598_1', '35593196_1', '37397318_1']",1,1.0
1.0,32592885_0,"['32592885_1', '35512997_2', '32592885_0', '37582347_1', '37597705_1', '36759367_1', '37568946_2', '33732553_1', '32047333_0', '37404849_0']",1,0.3333333333333333
1.0,32750960_1,"['31284687_1', '32750960_1', '35688834_1', '32436845_1', '37608214_1', '29721515_1', '33433784_2', '33244054_1', '33404894_1', '37422342_1']",1,0.5
1.0,30235022_0,"['30235022_0', '31612785_1', '37790975_1', '37531386_1', '28744251_0', '25047400_0', '32017067_1', '36203507_0', '32624715_0', '37391307_0']",1,1.0
0.0,33716703_0,"['33716703_0', '33610001_1', '35299683_1', '34194484_1', '34344442_1', '36620146_1', '37413855_1', '37761315_1', '34095025_1', '33821097_1']",1,1.0
0.0,33716703_1,"['33825381_1', '32037966_0', '33716703_1', '34490354_0', '37174828_1', '36466735_0', '36366055_0', '37394024_2', '33501204_1', '35795475_1']",1,0.3333333333333333
0.0,34889806_0,"['36742689_0', '36772631_0', '31446715_0', '37404960_0', '36379134_0', '36158956_1', '30187161_0', '36158956_0', '34833641_0', '34889806_0']",0,0.1
0.0,37596573_0,"['35548543_1', '33866351_0', '36532807_0', '37394024_1', '37308323_0', '27812931_0', '35294318_0', '36092370_1', '33146623_1', '37596573_0']",0,0.1
0.0,33493130_0,"['36277824_0', '32990162_1', '37546535_1', '26831269_1', '37229679_0', '37400854_1', '30875703_1', '34322364_0', '31405451_1', '35242909_1']",0,0.0
0.0,35040800_1,"['25170475_0', '36879020_0', '36772270_1', '35469124_0', '24694866_2', '35040800_0', '35040800_1', '37409085_1', '35399413_3', '34770390_0']",0,0.14285714285714285
0.0,25866792_0,"['30812053_1', '37364561_0', '36415394_0', '37364554_0', '37292565_0', '37189586_1', '25866792_0', '37134290_0', '34302555_0', '37392423_1']",0,0.14285714285714285
0.0,37704692_0,"['37408750_0', '34473619_0', '33814965_0', '37704692_0', '37840512_0', '34025952_0', '34103818_0', '37161395_0', '34353468_0', '35399912_0']",0,0.25
0.0,37908628_0,"['34156632_0', '35326001_0', '35326001_1', '37449051_0', '32044698_0', '34408945_1', '34151725_0', '37410051_0', '37908628_1', '37908628_0']",0,0.1
0.0,24190124_0,"['28915338_1', '35751959_0', '26048910_1', '35403813_1', '37403211_1', '36485082_0', '25829815_1', '37539987_1', '26834063_0', '33024844_0']",0,0.0
0.05,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.05,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.05,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.05,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.05,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.05,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.05,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.05,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.05,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.05,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.1,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.1,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.1,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.1,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.1,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.1,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.1,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.1,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.1,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.1,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.15,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.15,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.15,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.15,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.15,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.15,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.15,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.15,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.15,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.15,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.2,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.2,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.2,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.2,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.2,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.2,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.2,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.2,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.2,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.2,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.25,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.25,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.25,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.25,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.25,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.25,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.25,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.25,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.25,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.25,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.3,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.3,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.3,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.3,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.3,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.3,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.3,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.3,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.3,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.3,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.35,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.35,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.35,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.35,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.35,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.35,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.35,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.35,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.35,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.35,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.4,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.4,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.4,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.4,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.4,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.4,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.4,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.4,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.4,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.4,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.45,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.45,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.45,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.45,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.45,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.45,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.45,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.45,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.45,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.45,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.5,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.5,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.5,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.5,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.5,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.5,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.5,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.5,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.5,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.5,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.55,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.55,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.55,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.55,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.55,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.55,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.55,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.55,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.55,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.55,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.6,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.6,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.6,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.6,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.6,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.6,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.6,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.6,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.6,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.6,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.65,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.65,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
