pipeline_weight,query_id,retrieved_document_ids,binary_at_k,rank_score
0.35,26244401_1,"['26244401_1', '26244401_0', '31026238_1', '31026238_0', '26644041_0', '30590087_1', '33136649_0', '29330315_1', '37633125_0', '38152604_1', '36979280_1', '25709417_1', '36733817_1', '25709417_0', '34290598_1', '35593196_1', '34569679_1', '28043200_1']",1,1.0
0.35,32592885_0,"['32592885_1', '32592885_0', '34856911_0', '33054411_0', '36258547_0', '26501400_1', '35980437_0', '36357505_1', '37821009_1', '35639561_1', '35512997_2', '37582347_1', '37597705_1', '36759367_1', '33732553_1', '32047333_0', '36428701_1', '35585732_0']",1,0.5
0.35,32750960_1,"['31899663_0', '31899663_1', '34441332_1', '35177717_1', '35262514_0', '34790732_1', '32339081_1', '37891408_1', '32750960_0', '34254199_1', '32750960_1', '32436845_1', '37608214_1', '33244054_1', '33404894_1', '35027236_1', '36063690_1', '33505774_1', '36865584_1', '36713103_1']",0,0.09090909090909091
0.35,30235022_0,"['30235022_0', '31612785_1', '37531386_1', '31612785_0', '37531386_0', '36965097_0', '27910229_0', '29682845_0', '36113419_0', '34827855_0', '37790975_1', '28744251_0', '25047400_0', '32017067_1', '36203507_0', '32624715_0', '36534844_0']",1,1.0
0.4,28378499_1,"['28378499_1', '28378499_0', '26746606_0', '30169669_0', '30390444_0', '33451600_1', '30392942_0', '24924230_0', '27154361_0', '28738198_0', '32851338_2', '31464529_0', '35042158_1', '36634293_1', '31004139_1', '36422208_0', '26016299_0', '36053586_1']",1,1.0
0.4,37097338_0,"['37097338_0', '36353886_0', '38106626_0', '32883174_0', '33398907_0', '35142635_0', '37316425_1', '36553164_2', '38139715_0', '37551554_1', '37704183_1', '35185012_0', '36033816_1', '37878365_0', '35849321_1', '37558245_0', '31419814_1', '36220072_0', '36844823_1']",1,1.0
0.4,33499254_0,"['33499254_0', '28595670_0', '31549569_0', '34371134_0', '37686558_0', '37686558_1', '26551530_1', '38154125_0', '27432160_1', '28595670_1', '32098566_0', '30099480_1', '30291972_0', '32437183_1', '30676035_1', '33280069_0', '31259564_1', '33249955_1', '31881366_0']",1,1.0
0.4,36248936_0,"['36248936_0', '36730359_1', '34034129_0', '36479021_0', '35388318_1', '36679688_0', '36295388_0', '30825780_1', '35270777_0', '36089959_0', '35321451_0', '35711280_0', '35222620_0', '35720034_1', '35712173_1', '30599370_0', '34931121_0', '37670163_1', '37832854_0']",1,1.0
0.4,35505893_1,"['31665002_1', '35505893_0', '35396183_0', '34811466_0', '37950660_0', '36581457_0', '35360424_0', '37015964_0', '37318857_0', '36654806_0', '35128540_1', '31373357_0', '32875928_1', '37423238_0', '35850928_1', '36975853_1', '34195998_0', '33737318_1', '35779937_1']",0,0.0
0.4,28844563_0,"['28844563_0', '29799465_0', '28844563_1', '32630816_0', '35627555_0', '28206831_0', '36141869_0', '31774860_0', '23472441_0', '36141869_1', '27536018_0', '30009754_0', '27303277_0', '33419289_0', '25357255_0', '34968140_0', '33381856_0', '29900235_0']",1,1.0
0.4,26244401_1,"['26244401_1', '26244401_0', '31026238_1', '31026238_0', '26644041_0', '30590087_1', '33136649_0', '29330315_1', '37633125_0', '38152604_1', '36979280_1', '25709417_1', '36733817_1', '25709417_0', '34290598_1', '35593196_1', '34569679_1', '28043200_1']",1,1.0
0.4,32592885_0,"['32592885_1', '32592885_0', '34856911_0', '33054411_0', '36258547_0', '26501400_1', '35980437_0', '36357505_1', '37821009_1', '35639561_1', '35512997_2', '37582347_1', '37597705_1', '36759367_1', '33732553_1', '32047333_0', '36428701_1', '35585732_0']",1,0.5
0.4,32750960_1,"['31899663_0', '31899663_1', '34441332_1', '35177717_1', '35262514_0', '34790732_1', '32339081_1', '37891408_1', '32750960_0', '34254199_1', '32750960_1', '32436845_1', '37608214_1', '33244054_1', '33404894_1', '35027236_1', '36063690_1', '33505774_1', '36865584_1', '36713103_1']",0,0.09090909090909091
0.4,30235022_0,"['30235022_0', '31612785_1', '37531386_1', '31612785_0', '37531386_0', '36965097_0', '27910229_0', '29682845_0', '36113419_0', '34827855_0', '37790975_1', '28744251_0', '25047400_0', '32017067_1', '36203507_0', '32624715_0', '36534844_0']",1,1.0
0.45,28378499_1,"['28378499_1', '28378499_0', '26746606_0', '30169669_0', '30390444_0', '33451600_1', '30392942_0', '24924230_0', '27154361_0', '28738198_0', '32851338_2', '31464529_0', '35042158_1', '36634293_1', '31004139_1', '36422208_0', '26016299_0', '36053586_1']",1,1.0
0.45,37097338_0,"['37097338_0', '36353886_0', '38106626_0', '32883174_0', '33398907_0', '35142635_0', '37316425_1', '36553164_2', '38139715_0', '37551554_1', '37704183_1', '35185012_0', '36033816_1', '37878365_0', '35849321_1', '37558245_0', '31419814_1', '36220072_0', '36844823_1']",1,1.0
0.45,33499254_0,"['33499254_0', '28595670_0', '31549569_0', '34371134_0', '37686558_0', '37686558_1', '26551530_1', '38154125_0', '27432160_1', '28595670_1', '32098566_0', '30099480_1', '30291972_0', '32437183_1', '30676035_1', '33280069_0', '31259564_1', '33249955_1', '31881366_0']",1,1.0
0.45,36248936_0,"['36248936_0', '36730359_1', '34034129_0', '36479021_0', '35388318_1', '36679688_0', '36295388_0', '30825780_1', '35270777_0', '36089959_0', '35321451_0', '35711280_0', '35222620_0', '35720034_1', '35712173_1', '30599370_0', '34931121_0', '37670163_1', '37832854_0']",1,1.0
0.45,35505893_1,"['31665002_1', '35505893_0', '35396183_0', '34811466_0', '37950660_0', '36581457_0', '35360424_0', '37015964_0', '37318857_0', '36654806_0', '35128540_1', '31373357_0', '32875928_1', '37423238_0', '35850928_1', '36975853_1', '34195998_0', '33737318_1', '35779937_1']",0,0.0
0.45,28844563_0,"['28844563_0', '29799465_0', '28844563_1', '32630816_0', '35627555_0', '28206831_0', '36141869_0', '31774860_0', '23472441_0', '36141869_1', '27536018_0', '30009754_0', '27303277_0', '33419289_0', '25357255_0', '34968140_0', '33381856_0', '29900235_0']",1,1.0
0.45,26244401_1,"['26244401_1', '26244401_0', '31026238_1', '31026238_0', '26644041_0', '30590087_1', '33136649_0', '29330315_1', '37633125_0', '38152604_1', '36979280_1', '25709417_1', '36733817_1', '25709417_0', '34290598_1', '35593196_1', '34569679_1', '28043200_1']",1,1.0
0.45,32592885_0,"['32592885_1', '32592885_0', '34856911_0', '33054411_0', '36258547_0', '26501400_1', '35980437_0', '36357505_1', '37821009_1', '35639561_1', '35512997_2', '37582347_1', '37597705_1', '36759367_1', '33732553_1', '32047333_0', '36428701_1', '35585732_0']",1,0.5
0.45,32750960_1,"['31899663_0', '31899663_1', '34441332_1', '35177717_1', '35262514_0', '34790732_1', '32339081_1', '37891408_1', '32750960_0', '34254199_1', '32750960_1', '32436845_1', '37608214_1', '33244054_1', '33404894_1', '35027236_1', '36063690_1', '33505774_1', '36865584_1', '36713103_1']",0,0.09090909090909091
0.45,30235022_0,"['30235022_0', '31612785_1', '37531386_1', '31612785_0', '37531386_0', '36965097_0', '27910229_0', '29682845_0', '36113419_0', '34827855_0', '37790975_1', '28744251_0', '25047400_0', '32017067_1', '36203507_0', '32624715_0', '36534844_0']",1,1.0
0.5,28378499_1,"['28378499_1', '28378499_0', '32851338_2', '26746606_0', '30169669_0', '31464529_0', '30390444_0', '35042158_1', '33451600_1', '36634293_1', '31004139_1', '30392942_0', '36422208_0', '24924230_0', '27154361_0', '26016299_0', '36053586_1', '28738198_0']",1,1.0
0.5,37097338_0,"['37097338_0', '37704183_1', '35185012_0', '36353886_0', '38106626_0', '36033816_1', '32883174_0', '37878365_0', '33398907_0', '35142635_0', '35849321_1', '37558245_0', '37316425_1', '31419814_1', '36553164_2', '36220072_0', '38139715_0', '37551554_1', '36844823_1']",1,1.0
0.5,33499254_0,"['33499254_0', '32098566_0', '28595670_0', '30099480_1', '31549569_0', '30291972_0', '34371134_0', '32437183_1', '37686558_0', '30676035_1', '37686558_1', '33280069_0', '26551530_1', '31259564_1', '38154125_0', '27432160_1', '33249955_1', '28595670_1', '31881366_0']",1,1.0
0.5,36248936_0,"['36248936_0', '35321451_0', '36730359_1', '35711280_0', '34034129_0', '36479021_0', '35222620_0', '35388318_1', '35720034_1', '35712173_1', '36679688_0', '36295388_0', '30599370_0', '34931121_0', '30825780_1', '37670163_1', '35270777_0', '37832854_0', '36089959_0']",1,1.0
0.5,35505893_1,"['31665002_1', '35505893_0', '35128540_1', '35396183_0', '31373357_0', '32875928_1', '34811466_0', '37950660_0', '37423238_0', '35850928_1', '36581457_0', '35360424_0', '37015964_0', '36975853_1', '34195998_0', '37318857_0', '33737318_1', '35779937_1', '36654806_0']",0,0.0
0.5,28844563_0,"['28844563_0', '29799465_0', '27536018_0', '28844563_1', '30009754_0', '32630816_0', '27303277_0', '35627555_0', '33419289_0', '28206831_0', '25357255_0', '36141869_0', '31774860_0', '34968140_0', '33381856_0', '23472441_0', '29900235_0', '36141869_1']",1,1.0
0.5,26244401_1,"['26244401_1', '26244401_0', '36979280_1', '31026238_1', '31026238_0', '25709417_1', '36733817_1', '26644041_0', '30590087_1', '25709417_0', '34290598_1', '33136649_0', '35593196_1', '29330315_1', '37633125_0', '34569679_1', '38152604_1', '28043200_1']",1,1.0
0.5,32592885_0,"['32592885_1', '32592885_0', '35512997_2', '34856911_0', '37582347_1', '33054411_0', '37597705_1', '36258547_0', '26501400_1', '36759367_1', '33732553_1', '35980437_0', '32047333_0', '36357505_1', '37821009_1', '36428701_1', '35585732_0', '35639561_1']",1,0.5
0.5,32750960_1,"['31899663_0', '32750960_1', '32436845_1', '31899663_1', '34441332_1', '37608214_1', '33244054_1', '35177717_1', '35262514_0', '33404894_1', '35027236_1', '34790732_1', '36063690_1', '32339081_1', '37891408_1', '33505774_1', '36865584_1', '32750960_0', '36713103_1', '34254199_1']",1,0.5
0.5,30235022_0,"['30235022_0', '31612785_1', '37531386_1', '31612785_0', '37790975_1', '37531386_0', '28744251_0', '25047400_0', '36965097_0', '32017067_1', '27910229_0', '36203507_0', '29682845_0', '32624715_0', '36113419_0', '36534844_0', '34827855_0']",1,1.0
0.55,28378499_1,"['28378499_1', '28378499_0', '32851338_2', '31464529_0', '35042158_1', '36634293_1', '31004139_1', '36422208_0', '26016299_0', '36053586_1', '26746606_0', '30169669_0', '30390444_0', '33451600_1', '30392942_0', '24924230_0', '27154361_0', '28738198_0']",1,1.0
0.55,37097338_0,"['37097338_0', '37704183_1', '35185012_0', '36033816_1', '37878365_0', '35849321_1', '37558245_0', '31419814_1', '36220072_0', '36844823_1', '36353886_0', '38106626_0', '32883174_0', '33398907_0', '35142635_0', '37316425_1', '36553164_2', '38139715_0', '37551554_1']",1,1.0
0.55,33499254_0,"['33499254_0', '32098566_0', '30099480_1', '30291972_0', '32437183_1', '30676035_1', '33280069_0', '31259564_1', '33249955_1', '31881366_0', '28595670_0', '31549569_0', '34371134_0', '37686558_0', '37686558_1', '26551530_1', '38154125_0', '27432160_1', '28595670_1']",1,1.0
0.55,36248936_0,"['36248936_0', '35321451_0', '35711280_0', '35222620_0', '35720034_1', '35712173_1', '30599370_0', '34931121_0', '37670163_1', '37832854_0', '36730359_1', '34034129_0', '36479021_0', '35388318_1', '36679688_0', '36295388_0', '30825780_1', '35270777_0', '36089959_0']",1,1.0
0.55,35505893_1,"['31665002_1', '35128540_1', '31373357_0', '32875928_1', '37423238_0', '35850928_1', '36975853_1', '34195998_0', '33737318_1', '35779937_1', '35505893_0', '35396183_0', '34811466_0', '37950660_0', '36581457_0', '35360424_0', '37015964_0', '37318857_0', '36654806_0']",0,0.0
0.55,28844563_0,"['28844563_0', '29799465_0', '27536018_0', '30009754_0', '27303277_0', '33419289_0', '25357255_0', '34968140_0', '33381856_0', '29900235_0', '28844563_1', '32630816_0', '35627555_0', '28206831_0', '36141869_0', '31774860_0', '23472441_0', '36141869_1']",1,1.0
0.55,26244401_1,"['26244401_1', '26244401_0', '36979280_1', '25709417_1', '36733817_1', '25709417_0', '34290598_1', '35593196_1', '34569679_1', '28043200_1', '31026238_1', '31026238_0', '26644041_0', '30590087_1', '33136649_0', '29330315_1', '37633125_0', '38152604_1']",1,1.0
0.55,32592885_0,"['32592885_1', '32592885_0', '35512997_2', '37582347_1', '37597705_1', '36759367_1', '33732553_1', '32047333_0', '36428701_1', '35585732_0', '34856911_0', '33054411_0', '36258547_0', '26501400_1', '35980437_0', '36357505_1', '37821009_1', '35639561_1']",1,0.5
0.55,32750960_1,"['32750960_1', '32436845_1', '37608214_1', '33244054_1', '33404894_1', '35027236_1', '36063690_1', '33505774_1', '36865584_1', '36713103_1', '31899663_0', '31899663_1', '34441332_1', '35177717_1', '35262514_0', '34790732_1', '32339081_1', '37891408_1', '32750960_0', '34254199_1']",1,1.0
0.55,30235022_0,"['30235022_0', '31612785_1', '37531386_1', '37790975_1', '28744251_0', '25047400_0', '32017067_1', '36203507_0', '32624715_0', '36534844_0', '31612785_0', '37531386_0', '36965097_0', '27910229_0', '29682845_0', '36113419_0', '34827855_0']",1,1.0
0.6,28378499_1,"['28378499_1', '28378499_0', '32851338_2', '31464529_0', '35042158_1', '36634293_1', '31004139_1', '36422208_0', '26016299_0', '36053586_1', '26746606_0', '30169669_0', '30390444_0', '33451600_1', '30392942_0', '24924230_0', '27154361_0', '28738198_0']",1,1.0
0.6,37097338_0,"['37097338_0', '37704183_1', '35185012_0', '36033816_1', '37878365_0', '35849321_1', '37558245_0', '31419814_1', '36220072_0', '36844823_1', '36353886_0', '38106626_0', '32883174_0', '33398907_0', '35142635_0', '37316425_1', '36553164_2', '38139715_0', '37551554_1']",1,1.0
0.6,33499254_0,"['33499254_0', '32098566_0', '30099480_1', '30291972_0', '32437183_1', '30676035_1', '33280069_0', '31259564_1', '33249955_1', '31881366_0', '28595670_0', '31549569_0', '34371134_0', '37686558_0', '37686558_1', '26551530_1', '38154125_0', '27432160_1', '28595670_1']",1,1.0
0.6,36248936_0,"['36248936_0', '35321451_0', '35711280_0', '35222620_0', '35720034_1', '35712173_1', '30599370_0', '34931121_0', '37670163_1', '37832854_0', '36730359_1', '34034129_0', '36479021_0', '35388318_1', '36679688_0', '36295388_0', '30825780_1', '35270777_0', '36089959_0']",1,1.0
0.6,35505893_1,"['31665002_1', '35128540_1', '31373357_0', '32875928_1', '37423238_0', '35850928_1', '36975853_1', '34195998_0', '33737318_1', '35779937_1', '35505893_0', '35396183_0', '34811466_0', '37950660_0', '36581457_0', '35360424_0', '37015964_0', '37318857_0', '36654806_0']",0,0.0
0.6,28844563_0,"['28844563_0', '29799465_0', '27536018_0', '30009754_0', '27303277_0', '33419289_0', '25357255_0', '34968140_0', '33381856_0', '29900235_0', '28844563_1', '32630816_0', '35627555_0', '28206831_0', '36141869_0', '31774860_0', '23472441_0', '36141869_1']",1,1.0
0.6,26244401_1,"['26244401_1', '26244401_0', '36979280_1', '25709417_1', '36733817_1', '25709417_0', '34290598_1', '35593196_1', '34569679_1', '28043200_1', '31026238_1', '31026238_0', '26644041_0', '30590087_1', '33136649_0', '29330315_1', '37633125_0', '38152604_1']",1,1.0
0.6,32592885_0,"['32592885_1', '32592885_0', '35512997_2', '37582347_1', '37597705_1', '36759367_1', '33732553_1', '32047333_0', '36428701_1', '35585732_0', '34856911_0', '33054411_0', '36258547_0', '26501400_1', '35980437_0', '36357505_1', '37821009_1', '35639561_1']",1,0.5
0.6,32750960_1,"['32750960_1', '32436845_1', '37608214_1', '33244054_1', '33404894_1', '35027236_1', '36063690_1', '33505774_1', '36865584_1', '36713103_1', '31899663_0', '31899663_1', '34441332_1', '35177717_1', '35262514_0', '34790732_1', '32339081_1', '37891408_1', '32750960_0', '34254199_1']",1,1.0
0.6,30235022_0,"['30235022_0', '31612785_1', '37531386_1', '37790975_1', '28744251_0', '25047400_0', '32017067_1', '36203507_0', '32624715_0', '36534844_0', '31612785_0', '37531386_0', '36965097_0', '27910229_0', '29682845_0', '36113419_0', '34827855_0']",1,1.0
0.65,28378499_1,"['28378499_1', '28378499_0', '32851338_2', '31464529_0', '35042158_1', '36634293_1', '31004139_1', '36422208_0', '26016299_0', '36053586_1', '26746606_0', '30169669_0', '30390444_0', '33451600_1', '30392942_0', '24924230_0', '27154361_0', '28738198_0']",1,1.0
0.65,37097338_0,"['37097338_0', '37704183_1', '35185012_0', '36033816_1', '37878365_0', '35849321_1', '37558245_0', '31419814_1', '36220072_0', '36844823_1', '36353886_0', '38106626_0', '32883174_0', '33398907_0', '35142635_0', '37316425_1', '36553164_2', '38139715_0', '37551554_1']",1,1.0
0.65,33499254_0,"['33499254_0', '32098566_0', '30099480_1', '30291972_0', '32437183_1', '30676035_1', '33280069_0', '31259564_1', '33249955_1', '31881366_0', '28595670_0', '31549569_0', '34371134_0', '37686558_0', '37686558_1', '26551530_1', '38154125_0', '27432160_1', '28595670_1']",1,1.0
0.65,36248936_0,"['36248936_0', '35321451_0', '35711280_0', '35222620_0', '35720034_1', '35712173_1', '30599370_0', '34931121_0', '37670163_1', '37832854_0', '36730359_1', '34034129_0', '36479021_0', '35388318_1', '36679688_0', '36295388_0', '30825780_1', '35270777_0', '36089959_0']",1,1.0
0.65,35505893_1,"['31665002_1', '35128540_1', '31373357_0', '32875928_1', '37423238_0', '35850928_1', '36975853_1', '34195998_0', '33737318_1', '35779937_1', '35505893_0', '35396183_0', '34811466_0', '37950660_0', '36581457_0', '35360424_0', '37015964_0', '37318857_0', '36654806_0']",0,0.0
0.65,28844563_0,"['28844563_0', '29799465_0', '27536018_0', '30009754_0', '27303277_0', '33419289_0', '25357255_0', '34968140_0', '33381856_0', '29900235_0', '28844563_1', '32630816_0', '35627555_0', '28206831_0', '36141869_0', '31774860_0', '23472441_0', '36141869_1']",1,1.0
0.65,26244401_1,"['26244401_1', '26244401_0', '36979280_1', '25709417_1', '36733817_1', '25709417_0', '34290598_1', '35593196_1', '34569679_1', '28043200_1', '31026238_1', '31026238_0', '26644041_0', '30590087_1', '33136649_0', '29330315_1', '37633125_0', '38152604_1']",1,1.0
0.65,32592885_0,"['32592885_1', '32592885_0', '35512997_2', '37582347_1', '37597705_1', '36759367_1', '33732553_1', '32047333_0', '36428701_1', '35585732_0', '34856911_0', '33054411_0', '36258547_0', '26501400_1', '35980437_0', '36357505_1', '37821009_1', '35639561_1']",1,0.5
0.65,32750960_1,"['32750960_1', '32436845_1', '37608214_1', '33244054_1', '33404894_1', '35027236_1', '36063690_1', '33505774_1', '36865584_1', '36713103_1', '31899663_0', '31899663_1', '34441332_1', '35177717_1', '35262514_0', '34790732_1', '32339081_1', '37891408_1', '32750960_0', '34254199_1']",1,1.0
0.65,30235022_0,"['30235022_0', '31612785_1', '37531386_1', '37790975_1', '28744251_0', '25047400_0', '32017067_1', '36203507_0', '32624715_0', '36534844_0', '31612785_0', '37531386_0', '36965097_0', '27910229_0', '29682845_0', '36113419_0', '34827855_0']",1,1.0
0.7,28378499_1,"['28378499_1', '28378499_0', '32851338_2', '31464529_0', '35042158_1', '36634293_1', '31004139_1', '36422208_0', '26016299_0', '36053586_1', '26746606_0', '30169669_0', '30390444_0', '33451600_1', '30392942_0', '24924230_0', '27154361_0', '28738198_0']",1,1.0
0.7,37097338_0,"['37097338_0', '37704183_1', '35185012_0', '36033816_1', '37878365_0', '35849321_1', '37558245_0', '31419814_1', '36220072_0', '36844823_1', '36353886_0', '38106626_0', '32883174_0', '33398907_0', '35142635_0', '37316425_1', '36553164_2', '38139715_0', '37551554_1']",1,1.0
0.7,33499254_0,"['33499254_0', '32098566_0', '30099480_1', '30291972_0', '32437183_1', '30676035_1', '33280069_0', '31259564_1', '33249955_1', '31881366_0', '28595670_0', '31549569_0', '34371134_0', '37686558_0', '37686558_1', '26551530_1', '38154125_0', '27432160_1', '28595670_1']",1,1.0
0.7,36248936_0,"['36248936_0', '35321451_0', '35711280_0', '35222620_0', '35720034_1', '35712173_1', '30599370_0', '34931121_0', '37670163_1', '37832854_0', '36730359_1', '34034129_0', '36479021_0', '35388318_1', '36679688_0', '36295388_0', '30825780_1', '35270777_0', '36089959_0']",1,1.0
0.7,35505893_1,"['31665002_1', '35128540_1', '31373357_0', '32875928_1', '37423238_0', '35850928_1', '36975853_1', '34195998_0', '33737318_1', '35779937_1', '35505893_0', '35396183_0', '34811466_0', '37950660_0', '36581457_0', '35360424_0', '37015964_0', '37318857_0', '36654806_0']",0,0.0
0.7,28844563_0,"['28844563_0', '29799465_0', '27536018_0', '30009754_0', '27303277_0', '33419289_0', '25357255_0', '34968140_0', '33381856_0', '29900235_0', '28844563_1', '32630816_0', '35627555_0', '28206831_0', '36141869_0', '31774860_0', '23472441_0', '36141869_1']",1,1.0
0.7,26244401_1,"['26244401_1', '26244401_0', '36979280_1', '25709417_1', '36733817_1', '25709417_0', '34290598_1', '35593196_1', '34569679_1', '28043200_1', '31026238_1', '31026238_0', '26644041_0', '30590087_1', '33136649_0', '29330315_1', '37633125_0', '38152604_1']",1,1.0
0.7,32592885_0,"['32592885_1', '32592885_0', '35512997_2', '37582347_1', '37597705_1', '36759367_1', '33732553_1', '32047333_0', '36428701_1', '35585732_0', '34856911_0', '33054411_0', '36258547_0', '26501400_1', '35980437_0', '36357505_1', '37821009_1', '35639561_1']",1,0.5
0.7,32750960_1,"['32750960_1', '32436845_1', '37608214_1', '33244054_1', '33404894_1', '35027236_1', '36063690_1', '33505774_1', '36865584_1', '36713103_1', '31899663_0', '31899663_1', '34441332_1', '35177717_1', '35262514_0', '34790732_1', '32339081_1', '37891408_1', '32750960_0', '34254199_1']",1,1.0
0.7,30235022_0,"['30235022_0', '31612785_1', '37531386_1', '37790975_1', '28744251_0', '25047400_0', '32017067_1', '36203507_0', '32624715_0', '36534844_0', '31612785_0', '37531386_0', '36965097_0', '27910229_0', '29682845_0', '36113419_0', '34827855_0']",1,1.0
0.75,28378499_1,"['28378499_1', '28378499_0', '32851338_2', '31464529_0', '35042158_1', '36634293_1', '31004139_1', '36422208_0', '26016299_0', '36053586_1', '26746606_0', '30169669_0', '30390444_0', '33451600_1', '30392942_0', '24924230_0', '27154361_0', '28738198_0']",1,1.0
0.75,37097338_0,"['37097338_0', '37704183_1', '35185012_0', '36033816_1', '37878365_0', '35849321_1', '37558245_0', '31419814_1', '36220072_0', '36844823_1', '36353886_0', '38106626_0', '32883174_0', '33398907_0', '35142635_0', '37316425_1', '36553164_2', '38139715_0', '37551554_1']",1,1.0
0.75,33499254_0,"['33499254_0', '32098566_0', '30099480_1', '30291972_0', '32437183_1', '30676035_1', '33280069_0', '31259564_1', '33249955_1', '31881366_0', '28595670_0', '31549569_0', '34371134_0', '37686558_0', '37686558_1', '26551530_1', '38154125_0', '27432160_1', '28595670_1']",1,1.0
0.75,36248936_0,"['36248936_0', '35321451_0', '35711280_0', '35222620_0', '35720034_1', '35712173_1', '30599370_0', '34931121_0', '37670163_1', '37832854_0', '36730359_1', '34034129_0', '36479021_0', '35388318_1', '36679688_0', '36295388_0', '30825780_1', '35270777_0', '36089959_0']",1,1.0
0.75,35505893_1,"['31665002_1', '35128540_1', '31373357_0', '32875928_1', '37423238_0', '35850928_1', '36975853_1', '34195998_0', '33737318_1', '35779937_1', '35505893_0', '35396183_0', '34811466_0', '37950660_0', '36581457_0', '35360424_0', '37015964_0', '37318857_0', '36654806_0']",0,0.0
0.75,28844563_0,"['28844563_0', '29799465_0', '27536018_0', '30009754_0', '27303277_0', '33419289_0', '25357255_0', '34968140_0', '33381856_0', '29900235_0', '28844563_1', '32630816_0', '35627555_0', '28206831_0', '36141869_0', '31774860_0', '23472441_0', '36141869_1']",1,1.0
0.75,26244401_1,"['26244401_1', '26244401_0', '36979280_1', '25709417_1', '36733817_1', '25709417_0', '34290598_1', '35593196_1', '34569679_1', '28043200_1', '31026238_1', '31026238_0', '26644041_0', '30590087_1', '33136649_0', '29330315_1', '37633125_0', '38152604_1']",1,1.0
0.75,32592885_0,"['32592885_1', '32592885_0', '35512997_2', '37582347_1', '37597705_1', '36759367_1', '33732553_1', '32047333_0', '36428701_1', '35585732_0', '34856911_0', '33054411_0', '36258547_0', '26501400_1', '35980437_0', '36357505_1', '37821009_1', '35639561_1']",1,0.5
0.75,32750960_1,"['32750960_1', '32436845_1', '37608214_1', '33244054_1', '33404894_1', '35027236_1', '36063690_1', '33505774_1', '36865584_1', '36713103_1', '31899663_0', '31899663_1', '34441332_1', '35177717_1', '35262514_0', '34790732_1', '32339081_1', '37891408_1', '32750960_0', '34254199_1']",1,1.0
0.75,30235022_0,"['30235022_0', '31612785_1', '37531386_1', '37790975_1', '28744251_0', '25047400_0', '32017067_1', '36203507_0', '32624715_0', '36534844_0', '31612785_0', '37531386_0', '36965097_0', '27910229_0', '29682845_0', '36113419_0', '34827855_0']",1,1.0
0.8,28378499_1,"['28378499_1', '28378499_0', '32851338_2', '31464529_0', '35042158_1', '36634293_1', '31004139_1', '36422208_0', '26016299_0', '36053586_1', '26746606_0', '30169669_0', '30390444_0', '33451600_1', '30392942_0', '24924230_0', '27154361_0', '28738198_0']",1,1.0
0.8,37097338_0,"['37097338_0', '37704183_1', '35185012_0', '36033816_1', '37878365_0', '35849321_1', '37558245_0', '31419814_1', '36220072_0', '36844823_1', '36353886_0', '38106626_0', '32883174_0', '33398907_0', '35142635_0', '37316425_1', '36553164_2', '38139715_0', '37551554_1']",1,1.0
0.8,33499254_0,"['33499254_0', '32098566_0', '30099480_1', '30291972_0', '32437183_1', '30676035_1', '33280069_0', '31259564_1', '33249955_1', '31881366_0', '28595670_0', '31549569_0', '34371134_0', '37686558_0', '37686558_1', '26551530_1', '38154125_0', '27432160_1', '28595670_1']",1,1.0
0.8,36248936_0,"['36248936_0', '35321451_0', '35711280_0', '35222620_0', '35720034_1', '35712173_1', '30599370_0', '34931121_0', '37670163_1', '37832854_0', '36730359_1', '34034129_0', '36479021_0', '35388318_1', '36679688_0', '36295388_0', '30825780_1', '35270777_0', '36089959_0']",1,1.0
0.8,35505893_1,"['31665002_1', '35128540_1', '31373357_0', '32875928_1', '37423238_0', '35850928_1', '36975853_1', '34195998_0', '33737318_1', '35779937_1', '35505893_0', '35396183_0', '34811466_0', '37950660_0', '36581457_0', '35360424_0', '37015964_0', '37318857_0', '36654806_0']",0,0.0
0.8,28844563_0,"['28844563_0', '29799465_0', '27536018_0', '30009754_0', '27303277_0', '33419289_0', '25357255_0', '34968140_0', '33381856_0', '29900235_0', '28844563_1', '32630816_0', '35627555_0', '28206831_0', '36141869_0', '31774860_0', '23472441_0', '36141869_1']",1,1.0
0.8,26244401_1,"['26244401_1', '26244401_0', '36979280_1', '25709417_1', '36733817_1', '25709417_0', '34290598_1', '35593196_1', '34569679_1', '28043200_1', '31026238_1', '31026238_0', '26644041_0', '30590087_1', '33136649_0', '29330315_1', '37633125_0', '38152604_1']",1,1.0
0.8,32592885_0,"['32592885_1', '32592885_0', '35512997_2', '37582347_1', '37597705_1', '36759367_1', '33732553_1', '32047333_0', '36428701_1', '35585732_0', '34856911_0', '33054411_0', '36258547_0', '26501400_1', '35980437_0', '36357505_1', '37821009_1', '35639561_1']",1,0.5
0.8,32750960_1,"['32750960_1', '32436845_1', '37608214_1', '33244054_1', '33404894_1', '35027236_1', '36063690_1', '33505774_1', '36865584_1', '36713103_1', '31899663_0', '31899663_1', '34441332_1', '35177717_1', '35262514_0', '34790732_1', '32339081_1', '37891408_1', '32750960_0', '34254199_1']",1,1.0
0.8,30235022_0,"['30235022_0', '31612785_1', '37531386_1', '37790975_1', '28744251_0', '25047400_0', '32017067_1', '36203507_0', '32624715_0', '36534844_0', '31612785_0', '37531386_0', '36965097_0', '27910229_0', '29682845_0', '36113419_0', '34827855_0']",1,1.0
